Session_ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
102229,1,135.5,0,0.0,50,824.6666667,0.0,0.003921569,0.0,0.0,May,2,2,2.0,4.0,Returning_Visitor,False,False
110162,1,0.0,0,0.0,56,2627.756494,0.021052632,0.025044663,0.0,0.0,Nov,3,2,1.0,,Returning_Visitor,True,True
112063,2,233.5,0,0.0,36,1081.666667,0.025,0.046851852,0.0,0.0,Nov,2,2,9.0,1.0,Returning_Visitor,False,False
109247,0,0.0,0,0.0,7,512.25,0.0,0.014285714,0.0,0.0,Dec,3,2,1.0,11.0,New_Visitor,False,False
110452,7,86.75,1,0.0,101,3094.366667,0.000269542,,56.72227169,0.0,Nov,2,2,1.0,2.0,Returning_Visitor,False,True
102533,0,0.0,0,0.0,19,960.7333333,0.015789474,0.051754386,0.0,0.0,May,2,2,4.0,6.0,Returning_Visitor,True,False
103563,1,120.0,1,85.0,33,616.4333333,0.0,0.005714286,0.0,0.0,May,2,2,5.0,2.0,New_Visitor,False,False
101694,0,0.0,0,0.0,2,86.0,0.0,0.1,0.0,0.0,Mar,2,4,3.0,1.0,Returning_Visitor,True,False
107661,1,218.6,0,0.0,19,513.1622222,0.003333333,0.0075,0.0,0.0,Aug,3,2,1.0,2.0,Returning_Visitor,False,False
104141,2,282.5,0,0.0,17,451.0,0.0625,0.085416667,0.0,0.0,May,3,2,,13.0,Returning_Visitor,False,False
109315,7,251.75,0,0.0,5,50.0,0.0,0.05,0.0,0.0,Dec,1,1,3.0,2.0,Returning_Visitor,False,False
106773,7,123.4333333,0,0.0,7,132.8833333,0.0,0.006060606,0.0,0.0,Oct,1,1,3.0,2.0,New_Visitor,False,False
107761,0,0.0,0,0.0,22,343.0333333,0.0,0.027272727,0.0,0.0,June,2,5,6.0,1.0,Returning_Visitor,False,False
102880,0,0.0,0,0.0,16,480.3,0.0125,0.033333333,0.0,0.0,May,1,1,4.0,,Returning_Visitor,True,False
105148,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,1.0,May,3,2,7.0,6.0,Returning_Visitor,True,False
104882,0,0.0,0,0.0,5,223.0,0.0,0.04,0.0,0.0,May,2,2,3.0,13.0,Returning_Visitor,False,False
107706,1,43.4,0,0.0,29,432.0222222,0.0,0.006896552,0.0,0.0,Nov,1,1,1.0,3.0,New_Visitor,False,False
109256,0,0.0,0,0.0,113,5178.531731,0.003896104,0.030191572,0.0,0.0,Nov,2,2,,2.0,Returning_Visitor,False,True
105271,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.2,May,2,5,1.0,3.0,Returning_Visitor,False,False
102152,0,0.0,0,0.0,4,0.0,0.2,0.2,0.0,0.6,May,3,2,4.0,3.0,Returning_Visitor,False,False
101197,0,0.0,0,0.0,77,4346.541667,0.003070175,0.023099415,0.0,0.0,Mar,4,1,1.0,2.0,Returning_Visitor,False,False
104664,8,228.5,0,0.0,5,64.5,0.0,0.028571429,0.0,0.0,May,1,2,3.0,5.0,New_Visitor,True,False
109650,5,,5,109.75,38,1859.382937,0.004545455,0.009090909,0.0,0.0,Dec,3,2,8.0,,Returning_Visitor,True,False
109233,0,,0,0.0,5,93.0,0.0,0.04,0.0,0.0,Nov,2,2,1.0,3.0,Returning_Visitor,True,False
110005,1,55.5,0,0.0,53,4048.583333,0.007843137,,0.0,0.0,Dec,4,1,1.0,1.0,Returning_Visitor,False,False
102192,1,7.5,0,0.0,19,216.1666667,0.038095238,0.058730159,0.0,0.6,May,2,5,1.0,3.0,Returning_Visitor,False,False
107162,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,1,1,3.0,4.0,Returning_Visitor,True,False
111836,0,0.0,1,0.0,41,446.4166667,0.0,0.027509158,0.0,0.0,Nov,2,2,1.0,2.0,Returning_Visitor,False,False
112161,0,0.0,0,0.0,16,316.0,0.025,0.0375,0.0,0.0,Nov,1,8,,2.0,Returning_Visitor,False,False
111123,8,164.4,0,0.0,33,865.8071429,0.0,0.012280702,61.61833364,0.0,Dec,2,2,5.0,2.0,New_Visitor,False,True
109884,5,66.4,0,0.0,39,742.6875,0.0,0.015217391,71.38981221,0.0,Dec,2,2,4.0,3.0,Returning_Visitor,False,True
105876,1,30.86666667,3,7.0,15,398.2566667,0.0,0.025,0.0,0.0,Nov,1,1,3.0,2.0,Returning_Visitor,False,False
101088,0,0.0,0,0.0,20,504.2333333,0.01,0.021666667,0.0,0.0,Mar,3,2,1.0,1.0,Returning_Visitor,False,False
105994,6,344.2,3,201.4,51,1693.633333,0.003703704,0.014814815,11.27445733,0.0,Nov,2,6,1.0,,Returning_Visitor,False,False
104110,7,128.1666667,1,41.0,89,2213.819048,0.013541667,0.034151181,0.936979167,0.4,May,3,2,1.0,6.0,Returning_Visitor,False,False
100009,0,0.0,0,0.0,2,37.0,0.0,0.1,0.0,0.8,Feb,2,2,2.0,3.0,Returning_Visitor,False,False
111306,0,0.0,4,620.25,23,997.2878788,0.012,,0.0,0.0,Dec,1,1,3.0,2.0,Returning_Visitor,True,False
108609,9,,2,30.5,155,4643.283732,0.002073171,0.007466851,10.11599409,0.0,Nov,2,2,1.0,3.0,Returning_Visitor,False,False
110214,0,0.0,0,0.0,12,292.875,0.0,0.028333333,0.0,0.0,Nov,4,2,3.0,2.0,Returning_Visitor,True,False
111788,11,190.3125,2,43.5,22,1259.872817,0.013333333,0.025185185,0.0,0.0,Nov,2,2,3.0,2.0,Returning_Visitor,False,False
105891,6,141.0583333,0,0.0,46,1728.866268,0.0,0.019059741,0.0,0.0,June,2,2,7.0,4.0,Returning_Visitor,False,False
103219,0,0.0,0,0.0,25,1320.5,0.0,0.030666667,0.0,0.8,May,2,10,1.0,1.0,Returning_Visitor,False,False
109493,1,30.5,0,0.0,34,1333.166667,0.0,0.006060606,8.754045182,0.0,Dec,2,2,7.0,2.0,New_Visitor,False,True
103728,0,0.0,1,2.5,14,592.5666667,0.013333333,0.023333333,0.0,1.0,May,3,2,3.0,3.0,,True,False
107051,0,0.0,0,0.0,47,1475.366667,0.010638298,0.02674772,0.0,0.0,Nov,1,1,4.0,1.0,Returning_Visitor,True,False
104947,0,0.0,1,38.0,10,311.0,0.018181818,0.036363636,0.0,0.0,May,2,10,2.0,4.0,Returning_Visitor,True,False
105430,1,0.0,0,0.0,4,334.0,0.08,0.116,0.0,0.0,May,1,1,3.0,1.0,Returning_Visitor,True,False
107589,1,90.6,0,0.0,11,424.5957143,0.053333333,0.055833333,0.0,0.0,Aug,3,2,8.0,,Returning_Visitor,False,False
107449,3,100.92,0,0.0,9,168.02,0.0,0.045454545,0.0,0.0,Oct,3,2,1.0,1.0,Returning_Visitor,True,False
104098,0,0.0,0,0.0,32,1324.666667,0.056666667,0.09047619,10.3976,1.0,May,2,2,7.0,1.0,Returning_Visitor,True,False
105709,9,68.4,1,6.0,30,728.8666667,0.037373737,0.063636364,0.0,0.0,Oct,2,2,3.0,20.0,Returning_Visitor,True,False
102110,3,226.9545455,0,0.0,57,4895.022989,0.003333333,0.023321256,0.0,0.0,May,2,2,1.0,13.0,Returning_Visitor,False,False
107434,2,50.4,0,0.0,14,497.8,0.011458333,0.018333333,0.0,0.0,Sep,3,6,1.0,2.0,Returning_Visitor,False,False
104966,0,,0,0.0,46,2308.261905,0.0,0.000555556,0.0,0.0,May,2,2,7.0,2.0,New_Visitor,False,False
104960,0,0.0,0,0.0,63,1021.0,0.0265625,0.059895833,0.0,0.8,May,2,2,1.0,3.0,Returning_Visitor,False,False
100531,2,37.5,0,0.0,2,492.5,0.0,0.05,0.0,0.0,Mar,2,2,1.0,2.0,Returning_Visitor,False,False
108516,5,172.0833333,0,0.0,21,486.1472222,0.0,0.0105,48.0136549,0.0,Nov,2,2,4.0,1.0,Returning_Visitor,False,True
108967,0,0.0,0,0.0,28,447.0,0.0,0.033333333,0.0,0.0,Nov,2,2,7.0,10.0,Returning_Visitor,False,False
102766,6,86.5,1,2.0,39,1050.708333,0.021162791,,13.40298256,0.0,May,3,2,6.0,3.0,Returning_Visitor,False,True
109010,0,0.0,0,0.0,21,1050.25,0.0,0.028571429,0.0,0.0,Nov,2,2,6.0,2.0,Returning_Visitor,True,False
110984,0,0.0,0,0.0,51,2786.916667,0.003921569,,0.0,0.0,Nov,2,2,1.0,3.0,Returning_Visitor,False,False
103140,4,99.5,0,0.0,46,953.0686869,0.0,0.014285714,0.0,0.0,May,1,1,6.0,4.0,Returning_Visitor,True,False
110089,0,0.0,0,0.0,5,62.75,0.0,0.04,0.0,0.0,Dec,2,2,6.0,2.0,Returning_Visitor,True,False
111033,0,0.0,0,0.0,15,313.25,0.013333333,0.033333333,0.0,0.0,Nov,2,2,3.0,10.0,Returning_Visitor,False,False
111939,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,1,1,4.0,1.0,Returning_Visitor,True,False
105760,6,144.8333333,0,0.0,23,1007.233333,0.0,0.027586207,19.57059225,0.0,Oct,2,2,1.0,2.0,Returning_Visitor,False,False
106366,2,20.2,0,0.0,7,114.5333333,0.0,0.05,0.0,0.0,Oct,2,2,1.0,1.0,Returning_Visitor,False,False
105473,3,41.2,0,0.0,7,942.8,0.0,0.03,0.0,0.0,Aug,1,1,4.0,5.0,New_Visitor,False,False
101632,0,0.0,0,0.0,22,762.547619,0.0,0.017391304,0.0,0.0,Mar,2,2,1.0,3.0,Returning_Visitor,True,False
111866,0,0.0,0,0.0,0,0.0,0.2,0.2,0.0,0.0,Nov,1,1,8.0,8.0,Returning_Visitor,False,False
109485,5,122.1,3,158.5,167,8701.851617,0.002401067,0.012477354,0.0,0.0,Nov,2,2,1.0,2.0,,False,False
108865,1,8.0,0,0.0,10,109.1944444,0.04,0.06,0.0,0.0,Dec,1,1,7.0,3.0,Returning_Visitor,True,False
106917,0,,0,0.0,8,316.1333333,0.0,0.05,0.0,0.0,June,2,2,3.0,13.0,Returning_Visitor,False,True
107770,3,81.4,0,0.0,94,2487.52,0.0,0.002083333,0.0,0.0,Oct,2,2,6.0,2.0,New_Visitor,False,False
106813,0,0.0,1,2.0,33,2601.231408,0.005882353,0.011764706,177.7714536,0.0,Nov,2,2,7.0,20.0,Returning_Visitor,False,True
111297,0,,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,8,1,2.0,8.0,New_Visitor,False,False
106667,7,327.2357143,4,260.0,42,443.4990476,0.0,0.022666667,18.50321705,0.0,Jul,2,4,6.0,1.0,Returning_Visitor,False,True
111736,6,647.3333333,6,191.5833333,175,10886.87692,0.005110897,0.018243793,16.64099403,0.0,Nov,2,2,1.0,2.0,Returning_Visitor,False,True
103680,0,0.0,0,0.0,7,180.0,0.028571429,0.057142857,0.0,0.6,May,2,2,1.0,4.0,Returning_Visitor,False,False
102324,0,0.0,0,0.0,13,0.0,0.2,0.2,0.0,0.8,May,3,2,2.0,6.0,Returning_Visitor,False,False
110524,0,0.0,0,0.0,48,691.3572797,0.034873188,0.082209406,0.0,0.0,Nov,3,2,3.0,3.0,Returning_Visitor,False,False
100108,0,0.0,0,0.0,12,162.0,0.05,0.066666667,0.0,0.0,Feb,1,1,1.0,3.0,Returning_Visitor,False,False
109739,0,0.0,0,0.0,19,2177.333333,0.0,,0.0,0.0,Dec,2,4,1.0,2.0,New_Visitor,False,False
101499,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,Mar,2,2,7.0,1.0,Returning_Visitor,True,False
108453,6,112.5,0,0.0,86,2041.23355,0.000387597,0.00786268,5.911452178,0.0,Nov,2,4,1.0,2.0,Returning_Visitor,False,True
108399,5,74.75,0,0.0,14,512.5,0.0,0.023529412,0.0,0.0,Dec,2,7,7.0,8.0,New_Visitor,True,False
103289,1,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.4,May,1,1,1.0,2.0,Returning_Visitor,False,False
100144,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Feb,2,2,2.0,3.0,Returning_Visitor,False,False
109022,1,4.0,0,0.0,48,1199.160606,0.0,0.00070922,0.0,0.0,Dec,2,2,1.0,2.0,New_Visitor,False,False
104729,2,67.66666667,1,17.0,7,258.0,0.0,0.022222222,0.0,0.0,May,1,1,8.0,4.0,Returning_Visitor,False,False
109394,0,0.0,0,0.0,6,109.25,0.0,0.033333333,0.0,0.0,Dec,8,13,9.0,20.0,Other,False,False
100818,2,115.0,0,0.0,5,36.0,0.0,0.033333333,0.0,0.0,Mar,1,1,3.0,11.0,,False,False
109567,0,0.0,0,0.0,16,885.75,0.0,0.025,0.0,0.0,Dec,2,2,1.0,2.0,Returning_Visitor,True,False
106261,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,1.0,13.0,Returning_Visitor,False,False
112178,0,0.0,0,0.0,4,86.0,0.0,0.025,0.0,0.0,Dec,2,5,,8.0,New_Visitor,True,False
100986,0,0.0,0,0.0,7,101.0,0.028571429,0.057142857,0.0,0.0,Mar,2,5,1.0,3.0,Returning_Visitor,False,False
111588,0,0.0,2,183.0,16,866.4166667,0.0,0.004444444,0.0,0.0,Nov,4,1,3.0,3.0,Returning_Visitor,True,False
101992,0,0.0,0,0.0,2,4.0,0.0,0.1,0.0,0.0,Mar,2,2,,1.0,Returning_Visitor,False,False
111178,0,0.0,0,0.0,12,544.0,0.0,0.016666667,0.0,0.0,Nov,2,2,2.0,1.0,Returning_Visitor,False,False
101553,4,63.33333333,0,0.0,13,556.6666667,0.0,0.001666667,27.3063666,0.0,Mar,1,1,1.0,2.0,Returning_Visitor,False,True
108632,1,8.0,1,15.0,58,2801.75119,0.010526316,0.016374269,7.267034211,0.0,Dec,3,2,4.0,2.0,Returning_Visitor,False,False
101889,3,40.0,0,0.0,9,1362.0,0.0,0.008333333,0.0,0.0,Mar,2,2,7.0,6.0,Returning_Visitor,False,False
110570,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Dec,2,2,1.0,1.0,Returning_Visitor,False,False
101621,5,73.5,0,0.0,26,463.7583333,0.0,0.001346801,0.0,0.0,Mar,2,2,3.0,2.0,New_Visitor,False,False
110383,1,78.0,0,0.0,2,25.75,0.0,0.066666667,0.0,0.0,Nov,4,2,6.0,8.0,New_Visitor,False,False
112091,0,0.0,0,0.0,5,43.5,0.14,0.18,0.0,0.0,Nov,3,3,1.0,3.0,Returning_Visitor,False,False
109555,0,0.0,0,0.0,6,185.5,0.016666667,0.05,0.0,0.0,Dec,2,2,3.0,8.0,New_Visitor,False,False
105277,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,2,3.0,13.0,Returning_Visitor,False,False
107486,4,68.4,0,0.0,14,337.5333333,0.0,0.023529412,0.0,0.0,Aug,2,2,7.0,2.0,New_Visitor,False,False
108689,9,89.16666667,4,94.875,10,138.4166667,0.0,0.013333333,0.0,0.0,Nov,2,2,3.0,2.0,New_Visitor,False,False
103072,2,10.66666667,0,0.0,34,541.5,0.017142857,0.03352381,0.0,0.0,May,3,2,4.0,13.0,Returning_Visitor,False,False
105646,5,68.8,0,0.0,33,781.5166667,0.005555556,,22.53693712,0.0,Jul,2,2,6.0,2.0,New_Visitor,True,False
103878,0,0.0,0,0.0,12,590.8333333,0.01,0.03,0.0,0.0,May,1,1,6.0,4.0,Returning_Visitor,False,False
108130,1,81.0,0,0.0,15,914.5,0.0,,56.5802171,0.0,Nov,2,2,2.0,11.0,Returning_Visitor,True,True
110622,14,321.2666667,4,230.0,39,2310.083333,0.005769231,0.02702758,27.03298037,0.0,Nov,1,1,1.0,2.0,Returning_Visitor,False,False
102299,0,0.0,0,0.0,15,125.25,0.025,0.05,0.0,0.6,May,2,2,6.0,,Returning_Visitor,False,False
108379,0,0.0,0,0.0,22,1390.083333,0.0,0.004761905,0.0,0.0,Nov,2,2,4.0,8.0,New_Visitor,True,False
106195,8,289.0,0,0.0,139,5107.034928,0.01544437,0.044005026,8.304903935,0.0,Aug,2,2,2.0,1.0,Returning_Visitor,False,False
107863,1,114.8,0,0.0,10,951.4333333,0.0,0.018181818,0.0,0.0,Sep,3,2,6.0,1.0,Returning_Visitor,False,False
107966,3,95.83333333,6,303.65,13,438.3833333,0.0,0.016666667,0.0,0.0,June,4,1,1.0,2.0,Returning_Visitor,True,False
100552,0,0.0,0,0.0,9,171.0,0.022222222,0.066666667,0.0,0.0,Mar,2,10,4.0,3.0,Returning_Visitor,False,False
110198,10,,2,138.6666667,35,726.0388889,0.0,0.005434783,10.82357287,0.0,Nov,2,2,7.0,2.0,Returning_Visitor,False,False
109386,0,0.0,0,0.0,9,740.1666667,0.0,0.014285714,0.0,0.0,Nov,3,2,1.0,1.0,Returning_Visitor,False,False
101546,7,250.3333333,0,0.0,7,180.3333333,0.0,,0.0,0.0,Mar,2,2,,2.0,New_Visitor,True,False
110675,10,244.7083333,0,0.0,213,8125.852288,0.002790698,0.017631698,0.0,0.0,Dec,4,1,1.0,1.0,Returning_Visitor,True,False
103123,7,405.2583333,1,88.0,22,661.6309524,0.007692308,0.005128205,0.0,0.0,May,1,1,4.0,,Returning_Visitor,False,False
108759,2,41.5,0,0.0,43,4215.961111,0.009302326,,0.0,0.0,Dec,2,10,2.0,1.0,Returning_Visitor,False,False
105336,1,107.0,0,0.0,27,839.6666667,0.021428571,0.036666667,0.0,0.4,May,3,2,3.0,13.0,Returning_Visitor,False,False
112048,0,0.0,0,0.0,51,874.4047619,0.008,0.0345,0.0,0.0,Nov,2,2,7.0,,Returning_Visitor,False,False
110257,4,73.33333333,1,0.0,52,1543.75,0.004166667,0.023639456,0.0,0.0,Nov,2,2,9.0,13.0,Returning_Visitor,False,False
101335,0,0.0,1,83.0,16,223.0,0.0,0.023529412,0.0,0.0,Mar,2,2,1.0,2.0,Returning_Visitor,False,False
111653,0,0.0,0,0.0,36,759.0833333,0.008333333,0.025925926,0.0,0.0,Nov,2,2,5.0,,Returning_Visitor,True,False
109818,0,0.0,0,0.0,40,1085.333333,0.0075,0.045,0.0,0.0,Dec,2,2,,1.0,Returning_Visitor,False,False
106158,5,44.01666667,0,0.0,4,162.5333333,0.0,0.0,39.27673964,0.0,Aug,4,2,1.0,2.0,Returning_Visitor,False,True
101715,0,0.0,0,0.0,15,581.4166667,0.0,0.007142857,0.0,0.0,Mar,2,5,1.0,2.0,Returning_Visitor,False,False
107424,6,161.52,0,0.0,14,295.6974359,0.0,0.026315789,0.0,0.0,Nov,3,2,8.0,2.0,Returning_Visitor,False,False
106125,0,0.0,3,541.0,32,776.9232515,0.001176471,0.013779093,0.0,0.0,Nov,1,1,,20.0,Returning_Visitor,False,False
110587,0,0.0,0,0.0,50,1784.516667,0.0016,,0.0,0.0,Nov,1,1,4.0,2.0,Returning_Visitor,False,False
106310,3,55.33333333,0,0.0,4,420.0,0.0125,0.0625,0.0,0.0,Aug,1,1,4.0,3.0,Returning_Visitor,False,True
103176,3,25.08333333,0,0.0,25,304.5,0.0,0.007407407,0.0,0.0,May,2,2,3.0,13.0,Returning_Visitor,False,False
111555,13,123.875,0,0.0,87,2903.764417,0.00625,0.015280206,1.773369333,0.0,Dec,2,2,3.0,2.0,Returning_Visitor,False,False
103816,1,19.0,0,0.0,24,3209.0,0.008695652,0.017391304,64.33043478,0.0,May,2,2,9.0,3.0,New_Visitor,False,False
107959,1,12.1,5,493.0,50,1572.486399,0.0,0.019939881,0.0,0.0,Nov,2,2,1.0,2.0,Returning_Visitor,False,False
102354,0,0.0,0,0.0,25,280.9333333,0.0,0.022666667,0.0,0.4,May,2,2,1.0,13.0,Returning_Visitor,False,False
103509,0,0.0,0,0.0,14,1539.0,0.015384615,0.030769231,0.0,0.0,May,2,10,2.0,2.0,Returning_Visitor,False,False
103087,1,0.0,0,0.0,20,816.5,0.05,0.093333333,0.0,0.8,May,3,2,3.0,13.0,Returning_Visitor,False,False
108651,0,0.0,0,0.0,2,53.5,0.05,,0.0,0.0,Dec,3,3,5.0,20.0,Returning_Visitor,False,False
107635,0,0.0,0,0.0,20,1116.473333,0.033,0.027954545,0.0,0.0,Oct,3,2,6.0,1.0,Returning_Visitor,False,False
111003,0,0.0,0,0.0,35,2352.166667,0.0,0.006060606,0.0,0.0,Nov,2,2,6.0,2.0,New_Visitor,False,False
104635,0,0.0,0,0.0,5,384.0,0.0,0.05,0.0,0.0,May,2,4,4.0,2.0,,False,False
104522,15,365.1111111,4,848.4166667,113,5882.174206,0.0,0.006584897,1.033764021,0.0,May,2,2,3.0,2.0,Returning_Visitor,False,False
107971,4,177.3333333,1,69.6,10,402.6166667,0.0,0.005555556,0.0,0.0,Nov,1,1,3.0,5.0,New_Visitor,False,False
104710,0,0.0,0,0.0,52,1622.433333,0.006410256,0.031730769,0.0,0.0,May,2,2,3.0,13.0,Returning_Visitor,False,False
104819,0,0.0,0,0.0,21,830.0,0.052380952,0.1,0.0,0.2,May,2,2,3.0,1.0,Returning_Visitor,False,False
103400,1,63.0,0,0.0,9,265.25,0.0,0.004,0.0,0.0,May,1,1,4.0,2.0,Returning_Visitor,True,False
105100,2,248.0,1,0.0,44,815.475,0.0,,0.0,0.0,May,2,2,1.0,3.0,Returning_Visitor,False,False
106154,4,34.2,0,0.0,27,809.6933333,0.023214286,0.033826531,27.6509675,0.0,Sep,3,2,4.0,13.0,Returning_Visitor,True,False
100293,0,0.0,0,0.0,40,905.4856061,0.0135,0.03747619,0.0,0.0,Mar,3,2,,1.0,Returning_Visitor,False,False
101160,1,7.0,0,0.0,14,183.3333333,0.0,0.006666667,0.0,0.0,Mar,2,2,3.0,10.0,Returning_Visitor,False,False
103162,0,0.0,0,0.0,19,283.5,0.0,0.010526316,0.0,0.8,May,2,4,1.0,6.0,Returning_Visitor,False,False
111612,9,344.0,0,0.0,22,1860.25,0.0,0.013095238,12.94438665,0.0,Dec,2,2,7.0,1.0,Returning_Visitor,False,True
106437,3,23.2,0,0.0,24,809.4333333,0.0128,0.021333333,0.0,0.0,Aug,3,2,1.0,3.0,Returning_Visitor,True,False
105433,0,0.0,0,0.0,4,4.0,0.125,0.175,0.0,0.8,May,3,2,4.0,13.0,Returning_Visitor,False,False
106839,9,132.05,4,137.0,56,1775.89,0.0,0.025520833,4.365181293,0.0,June,4,2,1.0,1.0,Returning_Visitor,False,False
111423,2,113.5,0,0.0,37,1344.340476,0.0,0.005405405,11.77908986,0.0,Dec,2,2,3.0,,New_Visitor,False,True
101384,0,0.0,0,0.0,34,311.5,0.0,0.011764706,0.0,0.0,Mar,2,2,4.0,1.0,Returning_Visitor,False,False
107524,10,367.6333333,5,74.5,181,4287.960606,0.0,,4.529635712,0.0,Oct,2,2,4.0,1.0,Returning_Visitor,False,False
112028,9,795.2083333,0,0.0,118,4947.358038,0.001138211,0.011200631,2.270358059,0.0,Nov,3,2,5.0,2.0,Returning_Visitor,False,False
102406,2,28.0,0,0.0,7,115.6666667,0.0,0.02,0.0,1.0,May,1,1,1.0,5.0,New_Visitor,True,False
104535,0,0.0,0,0.0,4,66.0,0.0,0.025,0.0,0.0,May,2,2,,4.0,Returning_Visitor,False,False
109461,5,,1,0.0,14,629.2916667,0.0,0.0275,0.0,0.0,Nov,2,4,1.0,8.0,Returning_Visitor,False,False
108903,0,0.0,3,103.5,30,1093.175,0.0125,,0.0,0.0,Dec,2,2,1.0,2.0,Returning_Visitor,True,False
101545,2,,0,0.0,30,474.5,0.0,0.003225806,0.0,0.0,Mar,1,1,3.0,2.0,Returning_Visitor,True,True
104099,4,165.0,0,0.0,22,1058.189474,0.0,0.022173913,0.0,0.0,May,2,2,1.0,1.0,Returning_Visitor,False,False
111562,5,262.1212121,1,0.0,117,7468.860173,0.012900188,0.020948132,3.014025584,0.0,Nov,3,2,1.0,2.0,Returning_Visitor,False,False
101337,1,613.6666667,0,0.0,4,957.0,0.161904762,0.096298701,0.0,0.0,Mar,3,2,8.0,10.0,Returning_Visitor,False,False
104266,0,0.0,0,0.0,50,1369.75,0.020408163,,3.241653061,0.6,May,2,2,1.0,2.0,Returning_Visitor,False,False
109145,0,0.0,0,0.0,6,269.25,0.0,0.008333333,0.0,0.0,Nov,3,2,1.0,11.0,New_Visitor,False,False
104689,3,39.5,2,51.0,33,814.5,0.006060606,0.01969697,0.0,0.8,May,2,2,,1.0,Returning_Visitor,False,False
110861,0,0.0,0,0.0,1,104.0,0.0,0.1,0.0,0.0,Dec,2,6,4.0,1.0,Returning_Visitor,False,False
110463,0,0.0,2,4.0,45,2984.130952,0.004255319,,0.0,0.0,Nov,2,2,1.0,1.0,Returning_Visitor,False,False
112198,0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Nov,3,2,,10.0,Returning_Visitor,False,False
104889,5,105.5,0,0.0,16,733.252381,0.0,,0.0,0.0,May,3,2,1.0,6.0,,False,False
104556,1,43.0,0,0.0,38,1348.7,0.0,0.028376068,2.561538462,0.0,May,2,6,,1.0,Returning_Visitor,False,False
106501,13,243.65,0,0.0,20,234.0166667,0.016,0.022,0.0,0.0,Oct,2,2,1.0,2.0,Returning_Visitor,False,False
111319,0,0.0,0,0.0,37,5208.65,0.0,0.01829932,0.0,0.0,Nov,2,2,1.0,6.0,Returning_Visitor,False,False
110476,0,0.0,0,0.0,69,1238.586029,0.018571429,0.045269841,0.0,0.0,Nov,1,8,7.0,1.0,Returning_Visitor,False,False
108460,1,29.0,0,0.0,41,803.5077381,0.0,,0.0,0.0,Dec,1,2,1.0,8.0,Returning_Visitor,True,False
104283,3,59.0,0,0.0,10,269.0,0.0,0.018181818,50.388,0.0,May,1,1,1.0,5.0,New_Visitor,True,True
109616,1,0.0,3,447.5,27,1381.75,0.006896552,0.034482759,0.0,0.0,Nov,2,2,1.0,2.0,Returning_Visitor,True,False
106600,2,22.2,0,0.0,10,163.9,0.0,0.018181818,0.0,0.0,Nov,2,2,1.0,2.0,Returning_Visitor,False,False
109794,1,65.5,1,0.0,82,5316.459524,0.005,0.01125,77.25951671,0.0,Nov,1,1,9.0,3.0,Returning_Visitor,True,True
104814,0,0.0,1,100.0,13,364.35,0.0,0.015384615,0.0,0.0,May,3,2,2.0,3.0,Returning_Visitor,True,False
100812,0,0.0,0,0.0,8,186.5,0.0,0.025,0.0,0.0,Mar,2,2,3.0,3.0,Returning_Visitor,True,False
100893,0,0.0,0,0.0,27,1206.0,0.016,0.032,0.0,0.0,Mar,2,2,1.0,,Returning_Visitor,False,False
103377,0,0.0,0,0.0,6,56.0,0.0,0.033333333,0.0,0.8,May,2,2,1.0,13.0,Returning_Visitor,False,False
104776,1,21.0,0,0.0,31,945.6666667,0.006896552,0.010344828,0.0,0.0,May,2,2,,4.0,New_Visitor,False,False
103304,3,40.0,0,0.0,10,423.6666667,0.0,0.018181818,0.0,0.0,May,4,2,1.0,11.0,Returning_Visitor,True,False
106850,6,231.9,0,0.0,8,188.3,0.0,0.014285714,12.15713406,0.0,Sep,2,2,1.0,4.0,Returning_Visitor,False,False
101287,0,0.0,0,0.0,6,216.0,0.0,0.033333333,0.0,0.0,Mar,2,4,7.0,10.0,Returning_Visitor,False,False
110164,10,790.9,0,0.0,54,2702.390385,0.003076923,0.018518854,0.0,0.0,Nov,2,2,1.0,10.0,Returning_Visitor,False,True
100411,0,0.0,0,0.0,16,154.8333333,0.0,0.00625,0.0,0.0,Mar,2,4,7.0,,Returning_Visitor,False,False
107508,1,15.2,0,0.0,11,201.6333333,0.005555556,0.05,31.49043616,0.0,June,2,2,5.0,2.0,Returning_Visitor,False,True
100281,0,0.0,0,0.0,3,41.0,0.0,0.033333333,0.0,0.0,Mar,2,2,1.0,3.0,Returning_Visitor,True,False
